numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
61,132060,timeout,0,0,0,0,1,400,40.0,-733.0555359127525,9.295509688994066,1.6333176416504793,nan,0.2737667916420629,0.31440122007988525,0.5454271934396226,0.0462090027494968,0.01014952306484801,0.01014952306484801,0.6480613986605502,27.837579592317336,109.88509871000423,8.814094088933329
62,132061,meta,1,0,0,0,0,202,20.200000000000003,345.8398081656386,10.009294126129431,0.49443955087139013,1.0395603517133274,0.16697395266898535,0.19919867565270769,0.37486961279772224,0.4219475422807547,1.466353448072977,0.4219475422807547,1.019416043147705,18.374356767003004,55.86575127094983,9.105356935950418
63,132062,meta,1,0,0,0,0,201,20.1,79.57198434816122,9.281448205509259,0.49924200878617253,0.8588667428346031,0.23219360654209745,0.315793948333083,0.7504026279857086,0.18519520281339752,0.645163241964219,0.18519520281339752,0.9696570490245645,16.139218628774053,48.05456470455974,11.625303285980682
64,132063,meta,1,0,0,0,0,307,30.700000000000003,446.98466676893975,14.97170525385799,0.4974197386793889,1.0572107569830727,0.26164807396073636,0.3112724528932277,0.6126664514443576,0.33594573715541964,1.2373015741066657,0.33594573715541964,1.1709273085336096,18.943575196321433,81.15096292756498,14.059138296437652
65,132064,meta,1,0,0,0,0,177,17.7,258.9659730467875,7.72935828292493,0.49923322760550104,1.0622765122798445,0.3023654391671875,0.35590101403336605,0.5637647442505251,0.8083585656063533,1.2051481835424336,0.8083585656063533,1.282590505766655,12.89264048133886,44.82791565991938,7.720179272361975
66,132065,meta,1,0,0,0,0,300,30.0,477.2999794742224,14.65130693316446,0.49843408873324146,1.0345530625454966,0.11692141965021512,0.17276060980055136,0.43813021294412025,0.3604468555647642,2.702807447917319,0.3604468555647642,1.168170495043002,9.319009883154617,58.00413829131284,14.5682732291721
67,132066,meta,1,0,0,0,0,220,22.0,317.9660034645012,11.073781164353877,0.4955525291496676,1.008698048773416,0.27085141184394274,0.40994114533672604,0.8841331064971638,0.031239198905498866,1.2183430502102284,0.031239198905498866,1.3231863583285395,11.135183737602516,59.462630098313085,12.141278703618543
68,132067,colision_estatica,0,1,0,0,0,106,10.600000000000001,-138.8879348112019,2.0025756741789773,9.741547321485204,nan,0.43074654669726853,0.5056290202041991,0.8797346372012796,-0.010908490419553218,2.0726854951062177,-0.010908490419553218,0.6005488951680051,5.990262332186102,22.595318858139215,1.2430430788445257
69,132068,colision_estatica,0,1,0,0,0,323,32.300000000000004,36.8794211227836,13.105286867896853,0.8421168511995069,nan,0.2742209357282613,0.3278663362960051,0.6534281541553195,-0.01509194699033567,1.55628463421806,-0.01509194699033567,0.6452269816020126,16.762448121312794,75.8153445391683,13.594629048093342
70,132069,meta,1,0,0,0,0,261,26.1,136.40858418112208,7.732365509703837,0.4944920496411693,1.097880358437105,0.11441659744770186,0.13874539843035044,0.32776154873187746,0.9614228583405001,0.6820239288154981,0.6820239288154981,1.22194565295046,10.20698762167697,70.84076039614155,8.78467431933237
